2020-04-16 10:25:24.088,231.641,0.00537788,0.052192
2020-04-16 10:25:24.160,231.641,0.00537788,0.052192
2020-04-16 10:25:24.228,231.641,0.00537788,0.052192
2020-04-16 10:25:24.302,231.641,0.00537788,0.052192
2020-04-16 10:25:24.376,231.641,0.00537788,0.0526145
2020-04-16 10:25:24.451,231.925,0.00499035,0.0531822
2020-04-16 10:25:24.512,231.896,0.00499035,0.0531822
2020-04-16 10:25:24.573,231.896,0.00499035,0.0531822
2020-04-16 10:25:24.650,231.896,0.00499035,0.0531822
2020-04-16 10:25:24.716,231.641,0.00537788,0.0531822
2020-04-16 10:25:24.790,231.641,0.00499035,0.0531822
2020-04-16 10:25:24.856,231.896,0.00499035,0.0531822
2020-04-16 10:25:24.926,231.896,0.00499035,0.0531822
2020-04-16 10:25:24.999,231.896,0.00499035,0.0531822
2020-04-16 10:25:25.067,231.896,0.00499035,0.0531822
2020-04-16 10:25:25.138,231.896,0.00499035,0.0531822
2020-04-16 10:25:25.209,231.896,0.00499035,0.0531822
2020-04-16 10:25:25.277,231.896,0.00499035,0.0531822
2020-04-16 10:25:25.352,231.896,0.00527829,0.0531822
2020-04-16 10:25:25.422,231.896,0.00499035,0.0531822
2020-04-16 10:25:25.496,231.828,0.00499035,0.0499242
2020-04-16 10:25:25.563,231.828,0.00499035,0.0499242
2020-04-16 10:25:25.643,231.878,0.00499035,0.0499242
2020-04-16 10:25:25.714,231.878,0.00499035,0.0499242
2020-04-16 10:25:25.786,231.552,0.00499035,0.0499242
2020-04-16 10:25:25.857,231.552,0.00499035,0.0499242
2020-04-16 10:25:25.936,231.552,0.00499035,0.0499242
2020-04-16 10:25:26.005,231.828,0.00499035,0.0499242
2020-04-16 10:25:26.089,231.552,0.00499035,0.0499242
2020-04-16 10:25:26.157,231.828,0.00499035,0.0499242
2020-04-16 10:25:26.221,231.552,0.00499035,0.0499242
2020-04-16 10:25:26.304,231.552,0.00499035,0.0499242
2020-04-16 10:25:26.374,231.552,0.00499035,0.0499242
2020-04-16 10:25:26.450,231.552,0.00527829,0.0498284
2020-04-16 10:25:26.512,231.552,0.00527829,0.0498284
2020-04-16 10:25:26.585,231.552,0.00527829,0.0498284
2020-04-16 10:25:26.657,231.552,0.00527829,0.0498284
2020-04-16 10:25:26.727,231.552,0.00527829,0.0498284
2020-04-16 10:25:26.796,231.552,0.00527829,0.0498284
2020-04-16 10:25:26.866,231.66,0.00527829,0.0498284
2020-04-16 10:25:26.933,231.66,0.00527829,0.0498284
2020-04-16 10:25:27.027,231.66,0.00527829,0.0519665
2020-04-16 10:25:27.096,231.66,0.00527829,0.0498284
2020-04-16 10:25:27.163,231.66,0.00527829,0.0498284
2020-04-16 10:25:27.237,231.66,0.00527829,0.0519665
2020-04-16 10:25:27.302,231.66,0.00527829,0.0498284
2020-04-16 10:25:27.370,231.66,0.00527829,0.0498284
2020-04-16 10:25:27.433,231.66,0.00527829,0.0498284
2020-04-16 10:25:27.513,231.66,0.00527829,0.0525434
2020-04-16 10:25:27.600,231.66,0.00527829,0.0519665
2020-04-16 10:25:27.672,231.492,0.00499035,0.0525434
2020-04-16 10:25:27.741,231.66,0.00499035,0.0525434
2020-04-16 10:25:27.813,231.587,0.00499035,0.0525434
2020-04-16 10:25:27.885,231.492,0.00499035,0.0525434
2020-04-16 10:25:27.951,231.492,0.00499035,0.0525434
2020-04-16 10:25:28.023,231.492,0.00499035,0.0525434
2020-04-16 10:25:28.097,231.492,0.00499035,0.0525434
2020-04-16 10:25:28.159,231.492,0.00499035,0.0525434
2020-04-16 10:25:28.234,231.587,0.00499035,0.0525434
2020-04-16 10:25:28.300,231.492,0.00499035,0.0525434
2020-04-16 10:25:28.376,231.587,0.00499035,0.0525434
2020-04-16 10:25:28.461,231.587,0.00499035,0.0524156
2020-04-16 10:25:28.540,231.587,0.00527829,0.0524156
2020-04-16 10:25:28.626,231.587,0.00527829,0.0524156
2020-04-16 10:25:28.687,231.587,0.00527829,0.0524156
2020-04-16 10:25:28.750,231.587,0.00527829,0.0524156
2020-04-16 10:25:28.826,231.266,0.00527829,0.0524156
2020-04-16 10:25:28.891,231.266,0.00527829,0.0524156
2020-04-16 10:25:28.961,231.266,0.00527829,0.0524156
2020-04-16 10:25:29.035,231.266,0.00527829,0.0524156
2020-04-16 10:25:29.110,231.266,0.00527829,0.0524156
2020-04-16 10:25:29.187,231.266,0.00527829,0.0525821
2020-04-16 10:25:29.256,231.266,0.00527829,0.0524156
2020-04-16 10:25:29.323,231.266,0.00527829,0.0524156
2020-04-16 10:25:29.390,231.266,0.00527829,0.0524156
2020-04-16 10:25:29.470,231.266,0.00527829,0.0510421
2020-04-16 10:25:29.544,231.266,0.00527829,0.0510421
2020-04-16 10:25:29.617,231.266,0.00527829,0.0510421
2020-04-16 10:25:29.694,231.266,0.0048925,0.0510421
2020-04-16 10:25:29.782,231.266,0.00527829,0.0510421
2020-04-16 10:25:29.857,231.099,0.00527829,0.0510421
2020-04-16 10:25:29.928,231.099,0.00527829,0.0510421
2020-04-16 10:25:29.995,231.099,0.00527829,0.0510421
2020-04-16 10:25:30.060,231.099,0.00527829,0.0510421
2020-04-16 10:25:30.134,231.099,0.00527829,0.0510421
2020-04-16 10:25:30.208,231.099,0.00527829,0.0510421
2020-04-16 10:25:30.305,231.099,0.0048925,0.0510421
2020-04-16 10:25:30.384,231.099,0.0048925,0.0510421
2020-04-16 10:25:30.450,231.099,0.0048925,0.0537571
2020-04-16 10:25:30.524,231.099,0.0048925,0.0537571
2020-04-16 10:25:30.591,231.099,0.0048925,0.0537571
2020-04-16 10:25:30.666,231.099,0.0048925,0.0537571
2020-04-16 10:25:30.733,231.099,0.0048925,0.0537571
2020-04-16 10:25:30.798,231.387,0.0048925,0.0537571
2020-04-16 10:25:30.858,231.387,0.0048925,0.0537571
2020-04-16 10:25:30.936,231.387,0.0048925,0.0537571
2020-04-16 10:25:31.008,231.387,0.0048925,0.0536512
2020-04-16 10:25:31.113,231.387,0.0048925,0.0537571
2020-04-16 10:25:31.179,231.387,0.0048925,0.0537571
2020-04-16 10:25:31.254,231.387,0.0048925,0.0537571
2020-04-16 10:25:31.318,231.387,0.0048925,0.0537571
2020-04-16 10:25:31.384,231.387,0.0048925,0.0537571
2020-04-16 10:25:31.454,231.387,0.00527829,0.0536512
2020-04-16 10:25:31.526,231.38,0.0048925,0.0536512
2020-04-16 10:25:31.598,231.178,0.00527829,0.0511379
2020-04-16 10:25:31.676,231.178,0.00527829,0.0536512
2020-04-16 10:25:31.746,231.178,0.00527829,0.0511379
